candidate_id,review_url,start_seconds,end_seconds,verification_status,transcript_snippet
hcl_ivey_persson_012,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=4164s,4164,4374,needs_manual_verification,that's both players have top here and continues to bet check and all of a sudden we get a 45 [Applause] 000 over 45 000 and it's gonna go check check here at the end so a little value there by Robbie check raising flop betting turn [Applause] you know for the longest they didn't they didn't think I knew what Evie was yeah that was one of them for sure Evie you know [Applause] I mean why you play online heads up against the best guys in the world after a while you just beat them all it was insane
hcl_ivey_persson_013,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=4382s,4382,4592,needs_manual_verification,and Ivy's gonna call in the middle here in the middle blind with Ace five of hearts with two guys behind him you'll see a lot of people three about that hand he just calls poker and that like if you're in it like you're like obsessed so there's a bunch of people that are like obsessed with the show you know yeah and so I was able to finish kind of like I do with poker actually I deflops the nut flush drum I love poker man king Jack so many people left like their whole life you know they just lov
hcl_ivey_persson_014,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=4619s,4619,4829,needs_manual_verification,you feel Ivy's gonna raise and he's gonna get some customers here he's got five through Spades a couple people in The Blind call I don't know what rip has [Applause] an egg rusuke here with the Ace of Hearts Ivy just gets out of the way well we saw a floating position against Andy sorry a few hands ago here he's gonna call with Ace Hardware [Applause] there's the heart [Applause] also picks up a straight draw now a gutter with a nine but it looks like rip is going to continue to fire
hcl_ivey_persson_015,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=4799s,4799,5009,needs_manual_verification,maybe even in four spots here well Eric is gonna put in a three bet with Ace eight of hearts so Robbie's got many callers behind and a lot of times you're incentivized to four bet to drive everybody else behind you out and she has a very tight range mind of the gun but she's just gonna call and that does bring in Mike X behind with the king queen and the action here is on rip who called with Jack 10 off initially yeah 10 seconds
hcl_ivey_persson_016,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=4949s,4949,5159,needs_manual_verification,and whoa she's gonna raise I was gonna say she she looked like a non-believer she has the ace of diamonds and the King of Clubs two stiff backdoor flush draws thought she was gonna call but she's actually gonna raise and little does she know she's raising with the best hand here so twenty thousand but it's a small raise it's kind of like a click up 20 to 45 and you wonder is it possible that Eric might be sensing something here they're throwing a Time chip remember she opened from under the gun 
hcl_ivey_persson_017,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=5100s,5100,5310,needs_manual_verification,gutter here on the turn sometimes people miss this he hadn't gotta gotta do a queen on the Flop and he turns a double Gunner two and eight and this would be really hidden if he hits it just a gamble right here just a Gamble and he's gonna make the call strictly gambling and the river here is a queen and he makes one of the gut shots and Mike has a set and boy the way this one went down Mike only has 31 000 if I'm rip I'm gonna Grace for sure
hcl_ivey_persson_018,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=5256s,5256,5466,needs_manual_verification,Rip's gonna play his rush and call us raise here from brewski with Ace 7 offers giving Ace Deuce of Clubs and Robbie here with Ace Queen in the big blind see if she's gonna throw in the Free Bet here nice little squeeze spot spend a lot of time not really oh yeah not your favorite I like it oh you do that I just gonna go to 4500 a little on the small side not when you are here
hcl_ivey_persson_019,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=5420s,5420,5630,needs_manual_verification,fresh off uh 50 000 reload he's gonna make the call we do not know what Eric has but Mike here with Ace nine of Spades I'm I don't have any flashbacks [Applause] Mike's gonna give it up Eric's gonna win out of here wow look at that Eric had eight three offsuits
hcl_ivey_persson_020,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=5590s,5590,5800,needs_manual_verification,part of the class that curriculum location raised 11. well if he was trying to induce he's induced because Eric's going to raise with total air almost drawing dead to 11 000. and that's Gonna Save Mike X Andy is 97 dark the dark to win the handy check Stark turns in off suit six check and Eric just gonna check again check dark again there's a diamond and he checked dark twice and he's made the second nuts here and I don't think he's going anywhere if Eric Bluffs at it
hcl_ivey_persson_021,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=5756s,5756,5966,needs_manual_verification,rusuke brings it in for a raise with A7 while Eric has flopped a straight flush draw here line versus blind with the Ace of Spades not going anywhere [Applause] boy I think this is the type of situation where it just gets The Showdown it might even tilt Eric more if he misses [Applause] but he might continue to plow through here try to get rusuke off at ace high and he is he's gonna go 9 000 now in the first game he's thinking about calling and trying to pull off a spade he's gonna Bluff right i
hcl_ivey_persson_022,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=5949s,5949,6159,needs_manual_verification,and you wonder if Andy's gonna go for some value now is rusuke gonna raise the river Andy bets just 1200 I mean if brewsky check back the turn I assume he's gonna race this River and Annie just snap snappity dappity folds there just snap holds [Applause] I didn't want to come in for 800 shuttle one of the things you know about that crazy hand from last night where Garrett walked Andy with the King five I would say he folds a lot maybe even overfolds in certain
hcl_ivey_persson_023,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=6101s,6101,6311,needs_manual_verification,12 12 000. 12 000 and he calls quickly what the [&nbsp;__&nbsp;] is going on right now [Applause] yeah and like they I learned all about um the different types of quality different qualities of tequila and how you know if it's like good stuff and right quality like if you put on a little on your hand and then it just evaporates and there's no sticky residue that's like the good stuff really yeah and that's like so how do you just put a little bit in the palm of your hand yeah and if it and if it
hcl_ivey_persson_024,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=6251s,6251,6461,needs_manual_verification,people think you're tilting we've got the 800 on Andy brought in for a raise on the button to 2000 two callers in between and now here comes Aces there it is you know Andy wants to get in there but King 10 off just not good enough how about the pairs though rusuke's gonna let deuce deuce go rip here with sevens seem to been running well so far tonight [Applause] and if Eric loses this pot we could see another one of these blow-ups
hcl_ivey_persson_025,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=6414s,6414,6624,needs_manual_verification,no Robbie defended her straddle against rusuke here and she swapped a piece of it she's got the best of it with a three 1500 in the call [Applause]
hcl_ivey_persson_026,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=6580s,6580,6790,needs_manual_verification,so Garrett should be able to get some streets Robbie's gonna call here what I don't know what's going on here Jackie and Andy here with King 10 also gonna call darn is a four and now Garrett fills up and Robbie now picks up a backdoor Diamond draw a disaster for Robbie here it's an absolute disaster start to think about when you have trip Queens you get two callers what do these people have
hcl_ivey_persson_027,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=6838s,6838,7048,needs_manual_verification,from yesterday's show at two hours and 34 minutes in Garrett cold four bet Andy with King five officer Andy had Kings and got him to lay it down as we see the goats come back into the straddle so we're playing one two four eight right now [Applause] you have delivery or you have an assistant or something [Applause] and Robbie's got Kings so we've got a lot of big pairs going around
hcl_ivey_persson_028,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=7094s,7094,7304,needs_manual_verification,she moved all in Utah nice and I got lucky raised yeah yeah I was hoping to get like 3 800 seems to be the only way better cars haven't won yet though so now Robbie has ace5 suited here on the button and she's gonna call a large raise here from Eric rip limped in and this is on 800.
hcl_ivey_persson_029,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=7267s,7267,7477,needs_manual_verification,I think cold stuff Andrew's hot wow where did this flop come from Ace Ace eight the other two Aces on the Flop so both players with trip Aces with the same kicker they both have the same hand Robbie could win it with backdoor clubs and it goes check check [Applause] so and now rips that's 4 000 so obviously I think Robbie thought thinks that she's slow playing and she just called wow the river's a club and obviously Rip's gonna continue to
hcl_ivey_persson_030,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=7542s,7542,7752,needs_manual_verification,very few I know you meant well by it but can we do a round of straddle then everyone's [&nbsp;__&nbsp;] jerking me off sweet it's still Ivy weekend it's just everyone's sitting here talking about scanners will use every excuse to be upset and start a straddle around how about Phil Ivey though what a [&nbsp;__&nbsp;] player this guy is huh playing one two four with a 400 big line ante and 800 and because we're only playing eight-handed sometimes seven-handed if someone's walking name
hcl_ivey_persson_031,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=7700s,7700,7910,needs_manual_verification,wow and Rocky's gonna call here with Jack four with the Jack of Clubs turn is a three puts back to our hearts down and this is usually when Garrett will lay the hammer down with combo draws [Applause] he's gonna bet ten thousand I think Robbie should have probably been out of his hand pre-flop she's got a one club and one heart and wow look at this what is she thinking about here she gonna raise it we saw her raise Ace King a little bit ago for a Min raise here she's got a Min click Jack four an
hcl_ivey_persson_032,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=7861s,7861,8071,needs_manual_verification,so you want me to call you I don't know what she is thinking about here because she loses to some Bluffs like like king queen queen Jack types of things too she calls ever once but it's up to you oh my god what is going on here once but it's up to you is it possible that her hand might be misread in the card Graphics or something because I was [&nbsp;__&nbsp;] here you do yikes
hcl_ivey_persson_033,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=8027s,8027,8237,needs_manual_verification,congratulatory if somebody made a hero call like that but he seems somewhat Disturbed here by what just happened I don't call it a year right there testing it's literally like the sort of most disturbed look that I've ever seen Garrett give 10 000 win rate 20 shoved and obviously the reason why he would be that is how can she call s like maybe he thinks that she she saw his hand somehow or so I I don't know
hcl_ivey_persson_034,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=8219s,8219,8429,needs_manual_verification,I mean I don't know if that's a function of that she thought she could call I mean yeah the reason why this is of course so strange is that she had the blocker to the streets Eric you died I saw that [&nbsp;__&nbsp;] it happened there's some reason you did it there's multiple reasons you only needed one you thought Jack high was good it's like some spiritual like guide from Madison I ran it twice because
hcl_ivey_persson_035,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=8401s,8401,8611,needs_manual_verification,and obviously it's much different if she had ace high she had ace high and raise the turn and he jammed and she somehow thought like let's say she had an East King and she somehow thought he was bluffing that would make sense but that just doesn't make sense with Jack for one look at this this is crazy it open you got a new tool for your tool belt now man I don't even think Alan could pull that [&nbsp;__&nbsp;] off
hcl_ivey_persson_036,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=8561s,8561,8771,needs_manual_verification,because you wanted me to fold [Applause] he definitely wants you to fold even though 80 of the time he's gonna give me half okay you were saying you called because you had a straight job was that one of your rationale
hcl_ivey_persson_037,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=8800s,8800,9010,needs_manual_verification,Mike actually are going to raise it up to 1500. Garrett's gonna walk away here from the table maybe Walk It Off rip here flops huge combo draw me [Applause] great cult because great score [Applause] repair is just gonna call
hcl_ivey_persson_038,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=8987s,8987,9197,needs_manual_verification,whiskey bets 4 000. R.I.P also with trip eight here on the turn but with the worst kicker just calls and it's over to Robbie here so two trip Eights on the turn the case eight you have a seven down there and she's gonna over call here hey for four thousands chop it up you got enough of it now and Whiskey's gonna win it
hcl_ivey_persson_039,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=9148s,9148,9358,needs_manual_verification,would that ever just mean that she doesn't understand that she can't call with Jack for that's all I'm saying spiritual guide you have in your corner over there [Applause] thank you
hcl_ivey_persson_040,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=9330s,9330,9540,needs_manual_verification,she took time with that Jackie again it almost seemed like she was about to call from a few hands before I own casinos when he had it when he had Queen four so that's what's really odd about this whole situation I've been around there for a long time yeah I know really well that's cool what about Ramsey he works at uh no yeah I know a lot of you guys uh Mike X here with top pair I think Cosmo is a part of MGM now I don't know if you actually don't even know if Bill's still there I can't believe 
hcl_ivey_persson_041,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=9509s,9509,9719,needs_manual_verification,well Andy check back the turn here and he's missed a huge draw rip I believe Trek called floated with absolutely nothing here and it might end up winning in the pot which is just crazy three thousand it's bad that Andy has Hearts In His Hands here don't show me I haven't called yet it was actually rip rip at the flop Andy called check check on turn and now rip is betting the river that's the action on this hand Andy's gonna give it up hi Jack
hcl_ivey_persson_042,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=9684s,9684,9894,needs_manual_verification,someone was saying that she did a great raise against Eric with Ace height if you go back to that hand when she had Ace King she had the best hand with this King so why would she raise Eric when he had a worse ace high those are the things that I'm trying to talk about where you have to take all this stuff into a consideration right that's nothing wrong with that but she's still upset like maybe she doesn't see it on herself like like looking at him you know I mean you won the hand you want the 
hcl_ivey_persson_043,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=9899s,9899,10109,needs_manual_verification,here by ruski with pocket eights and rip is gonna call with pocket sixes okay Eric where do you live Vegas check check and the river is a six
hcl_ivey_persson_044,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=10122s,10122,10332,needs_manual_verification,what to do here because it's roostaky three bet pre-flop so Andy now with Ace 10. [Applause] just gonna call again forty thousand to the river which is a brick and rusuke has given up now he's gonna check and obviously Andy's gonna value that there is a shot that he could get called
hcl_ivey_persson_045,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=10296s,10296,10506,needs_manual_verification,[Applause] big bet over the size of the pot here and I will say that Eric is one that does correctly fold draws a lot we saw in full Queen for our clubs before recognizes that it's a dry flush draw and just gets rid of it well Robbie's back at the table I don't know what's going on did she just pick up before she's got it I don't know what's going on she took a racket chips over there
hcl_ivey_persson_046,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=10554s,10554,10764,needs_manual_verification,um eight to call wow man I told you this game's [&nbsp;__&nbsp;] up I've warned you guys what happened 1200. okay are you okay
hcl_ivey_persson_047,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=10750s,10750,10960,needs_manual_verification,action here for a second take a look at the BET MGM Poker cumulative winnings Robbie the big winner here tonight 164 000 Garrett down 125 000 Garrett has left the game here let's two four two four four two four Let's uh but currently Garrett Robbie won 200. and Ivy are all away from the table this is like a chance and he's like let's just keep playing let's just keep playing I don't care we'll just say two four tell everybody gets back two two blinds until things it's all good and then of course
hcl_ivey_persson_048,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=10989s,10989,11199,needs_manual_verification,because of that whole situation I call I don't really know what rip has to do with it I don't know why he's so bent out of [&nbsp;__&nbsp;] but obviously it's not a comfortable situation for Garrett so he has left the game but we're still going here three ways three thousand Eric's got a pair got middle pair here with nine six rusuke up and down I have a fold oh what a turn card here what a turn Eric here with two pair and roostgate just gonna be slow with it because of the flush check calls the
hcl_ivey_persson_049,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=11198s,11198,11408,needs_manual_verification,Eric's gonna give him Eric's gonna call and Eric's hit a piece of it here two thousand six thousand raised to six thousand oh Mike is about two thousand here so we met really small and he's sort of induced this raise so he bets kind of small and Eric's gonna throw like a little raise in here with the seven probably for a little bit of protection [Applause] and just a call
hcl_ivey_persson_050,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=11396s,11396,11606,needs_manual_verification,you know cool Brewsky's gonna give Eric a call here with ace high a little value there for everyone a single hand against Phil Iris I just I just want to beat the ivy in a big class and then my dreams [Applause] even I don't even mind losing truth I just want to play a big problem so yeah win or lose I want to play a big bottle Phil [Applause] I I get it that's interesting because I bet you like that's the only guy that Envy probably feels that way about poker win or a lose I just want to get in
hcl_ivey_persson_051,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=11817s,11817,12027,needs_manual_verification,[Applause] and we're just gonna bet for Value here foreign [Applause] I assume that Robbie is well let's see if she gets curious here with a deuce it's gonna say I've got a couple things about that little interaction to say So for anybody that I think I could buy it possibly into the fact that just because Robbie gave Garrett money back does not mean she's admitting to anything that she might have felt in the moment people could use the word bullied or just doing it to sort of quell the situatio
hcl_ivey_persson_052,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=12096s,12096,12306,needs_manual_verification,[Applause] you call three yes I found Phil Ivy we're still alive 225. I I told him the game is on come on over he's like okay I'm coming what is he doing I'm 400 something like that I'm not giving it back either just so you know don't even ask yeah um [Applause] okay thank you I'll wait until it's over you have to pose to come into this game so 6.
hcl_ivey_persson_053,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=12335s,12335,12545,needs_manual_verification,you know I thought about it I think her call makes sense because she thought she had three I remember her saying that she was embarrassed when she called and I realized she didn't have a degree yeah exactly exactly what happened yeah she she thought she had a three and she was calling with the three and then when she turned it over she didn't want to admit that she misread her hands exactly I don't think she didn't call it Jack High she had a she's actually called a pair of threes [Applause] for
hcl_ivey_persson_054,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=12614s,12614,12824,needs_manual_verification,gonna three back and Andy's gonna call so if Andy catches a Fiverr Deuce it's gonna be bad news for him well the river's a 10 7-9 was already there big blind versus straddle 31 31 and Eric comes out with a big back now we talked about Andy folding a lot and sometimes over folding as we saw that hand from last night you don't have an RFID reader do you I don't think I can hold man is he gonna find the fold now [Applause]
hcl_ivey_persson_055,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=12769s,12769,12979,needs_manual_verification,no so he [&nbsp;__&nbsp;] took it he's like I don't understand how you made that call he couldn't he couldn't even like measure it he doesn't he doesn't have to so I do so you don't have to you know what because I did it yeah it's not like it's a written statement check [Applause] full 8 o'clock good and we are through three hours here tonight and here comes Phil Ivey I forgot that it was Phil Ivy night here tonight with all the shenanigans going wrong and I know I've been trying to read the
hcl_ivey_persson_056,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=12961s,12961,13171,needs_manual_verification,I love that guy and Eric's gonna raise it up here Ace ton of Spades Ivy's coming in 10 nine of clubs rusuke's coming in here going pocket fives and we're gonna see a multi-multi-way action here just under 10 000 in the pot and oh look at this flabrusque with top set and Eric with the nut flush draw which is a gutter combo draw and rip has a deuce for an open-ended straight draw so action action Eric's gonna bet seven thousand rusuke just
hcl_ivey_persson_057,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=13111s,13111,13321,needs_manual_verification,is why I made the call with the 5000 bet that he initiated and then when the turn came it was a three and you will hear me say on stream are threes any good and the reason I said that is because I thought I was holding a jack of clubs and the three of whatever so I thought and I say that I think I have a bluff catcher and it's not good enough so when Garrett shoved on me there's multiple reasons I caught that previous experience where I know that he's often bluffing I also assumed in a hand that
hcl_ivey_persson_058,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=13335s,13335,13545,needs_manual_verification,have won that hand I should not have won that hand I think that the call was until ultimately been okay if I was holding Jack three and I wasn't and then unfortunately I still ended up winning and and I could see where his pain is there um and I think that's why I did it I said you know what I can see why he's upset and I'm okay with giving the money back we're good and if everyone wants to flip out about it good for [&nbsp;__&nbsp;] you I don't give a [&nbsp;__&nbsp;] he has his money I'm cool 
hcl_ivey_persson_059,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=13576s,13576,13786,needs_manual_verification,that he would give him 200 000. as we see a raise here to 2000 and Eric's gonna through that you all right and here we go 16 000. [Applause] check check here takes a card like an ex-wife she'll take it because she ain't [&nbsp;__&nbsp;] happy I've been married three times I know what I'm talking about [Applause] I don't mind can you skiing and Win It adding fuel to the fire Eric I like it
hcl_ivey_persson_060,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=13738s,13738,13948,needs_manual_verification,we're not giving out action we want to win this bet we want you to Win It you got to make your own bed [Applause] so rip you're going to raise it up to 1300 with Queen 10. gonna get a call here from rusky and rusky hits a piece of it [Applause] pretty good Barrel card here for rip it is a heart though you're gonna check it back
hcl_ivey_persson_061,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=13936s,13936,14146,needs_manual_verification,2500 we've seen a lot of small bet sizing here tonight a lot of small bet sizing [Applause] Mike makes a call [Applause] thank you [Applause] rusky now checks and maybe Mike continues to start turning his hand into a bluff here [Applause]
hcl_ivey_persson_062,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=14164s,14164,14374,needs_manual_verification,we got up to 22.6 last night with 16 000 likes so hit that like button if you like what you see subscribe to the channel came from there like December so I was there I was out there for like two years flipping a day out there see if we can get that light count up so that we can go into some overtime here tonight yeah because I went back during 2020 and like um right when the pandemic hit there was like no no covet there at all everything was open and so I just knew that I just moved there I just
hcl_ivey_persson_063,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=14434s,14434,14644,needs_manual_verification,by the way Ivy just three bet with 10 Deuce off suit and took it down you really misplayed your cards honestly no no what I'm saying is I'm not even talking about their hands new fan favorite Ling Ling Wesley and Robbie plans to be here 5100 No Limit tomorrow and that will go for five specific to 11. that call [Applause] 10 9 . so she called two four we've all been there I've been there on a backdoor flush truck 438 times a day
hcl_ivey_persson_064,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=14686s,14686,14896,needs_manual_verification,[&nbsp;__&nbsp;] crazy you only got 120 it was 125 on that River bed okay can you just give me the other side please and you think he's gonna give it oh he is not giving it back three thousand I want that in pretend and he's not here so I don't care if there's like big [&nbsp;__&nbsp;] dogs better like that are gonna scare him off that was an agreement let's just say there's a one in a thousand chance every time you lose a 200 000 bet if you yell someone up they'll give it back you should just d
hcl_ivey_persson_065,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=14839s,14839,15049,needs_manual_verification,tick tick confirmed wow it would have been an action flop we're gonna see four cards diamonds against an open straight draw so four cards Allah the Sammy Farah Jamie gold hand from high stakes poker like 15 years ago I check check and Eric's gonna check again with the open-ended straight draw Andy here with two over cards in the net flush draw 35 000. from Andy here [Applause] I raised to 135. and Eric is gonna check raise here to actually playing behind
hcl_ivey_persson_066,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=15127s,15127,15337,needs_manual_verification,second night of Phil Ivy night he's gonna raise it up here to 1200 rusuke is going to call Jackie the Spades button is in uh rips seat rip is away from the table right now four-way action here and everybody misses here [Applause] okay
hcl_ivey_persson_067,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=15278s,15278,15488,needs_manual_verification,raise and a three bet by Eric to 6200 I know you're coming we're going all the way to the turn okay we wanted this back four and you just call we'll go to the there it is go to the turn oh you want to wait for one second yeah no move it out of the box okay thank you I have a little graphic lag here [Applause] so I'm going to open a 1200 three bet here by Eric and rusuke his hauled
hcl_ivey_persson_068,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=15569s,15569,15779,needs_manual_verification,craziest hand ever I mean Robbie calls Garrett wins a massive pot um and you know it was just an interesting hand because we all were kind of in shock that she made that kind of a monster call um it put her all in and obviously it Garrett was on a big bus right anyways it was just nobody really could understand the hand um unfortunately afterwards um Garrett got really upset about it and he accused Robbie of of maybe somehow cheating or I don't know but how why she would make that call but we we
hcl_ivey_persson_069,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=15741s,15741,15951,needs_manual_verification,three players raise it up here by Robbie she's gonna get called in a couple spots she's got Jack nine of clubs flops a nine and rip here open-ended four or five of diamonds backdoor okay check check Robbie's gonna bet two thousand in a call [Applause] turns to ten puts a one-liner out there
hcl_ivey_persson_070,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=15922s,15922,16132,needs_manual_verification,Andy's gonna call here in the straddle king deuce of Spades [Applause] rip here has the gut shot here to a jack Andy with top pair remember Andy just lost that big pot maybe about 20 minutes ago to Eric but the Ace King of Diamonds versus pocket eights when Eric Checker is the turn after or after they agreed to check it to the turn so we saw four cards in a four vet plot bet here and a call turn is a queen
hcl_ivey_persson_071,https://www.youtube.com/watch?v=pR_PWVGUMVQ&t=16102s,16102,16312,needs_manual_verification,queen nine of Hearts as Eric's three bets [Applause] Eric you're looking like you're going on a ski trip out there yeah I'm freezing this Puck over here too the air is cold it's cold I've made so much note of that like I can't [Applause] today
