candidate_id,review_url,start_seconds,end_seconds,verification_status,transcript_snippet
hcl_ivey_dwan_garrett_dense_014,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=4089s,4089,4299,needs_manual_verification,they are but like they're awesome yeah I mean it's hard to call like Lebron West he obviously came with a few extra bullets in the holster today ready to play here with a gutter 206 I mean carony he's not they never making those guys aren they're role players be much older is like a baby ad is awesome yeah he's so good he's so young they couldn't get it together last you got them out of their flow man you from the south a man running point and you're out there talking I was thinking oh sweet tea
hcl_ivey_dwan_garrett_dense_015,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=4236s,4236,4446,needs_manual_verification,yeah I just had two big hands for his go out yeah but one you call the 6 you almost P yeah the two [Applause] four two two to you two two two in the center I know I [Applause] didn't and Dylan was doing some zooming around yesterday and it looks like he's going to do some zooming around going to bring it in here for the queen 10 off from up front did a lot of three betting going to get some action here from Lucky who again is sitting with 100K at least Graphics so 17.7 but he did a
hcl_ivey_dwan_garrett_dense_016,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=4383s,4383,4593,needs_manual_verification,there 12 we're going to call that the Legends Corner over there in seat one two and three yep right all next to each other Garrett has opened like half the hands that we've played here so far tonight he's going to open here again get called in two [Applause] spots and actually lucky is three betat on the button to 12K with 84 offit and chish has got a call so a squeeze here from luy gar gets out of the way and a for bet a back raise a back ra here that's different yes very different third place 
hcl_ivey_dwan_garrett_dense_017,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=4498s,4498,4708,needs_manual_verification,[Applause] correct 25 raise it up 2500 how much you playing you check your dat 170 you check your dat 12 yeah so at the moment we don't have anything but it's going to depend on yeah just keep keep me just depend yeah on going do you cover me uh no couple after that CTI I know I've never done a show there yeah not sure probably doesn't matter my wife is at H friend Bachelorette and lucky here is going to get tomorrow night yeah I didn't forget I brought where is your best uh they like got a priv
hcl_ivey_dwan_garrett_dense_018,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=4631s,4631,4841,needs_manual_verification,"1,500 well I think that answers our question here call with the king deuce off here's Dylan here again with a squeezable hand let's see if he's going to sque and he does so open call 7200 here Dyan three betting to play or raising all of his hands that he sat down so far play too many games that's part of it snapap folks Tom dwan taking his seat you're seeing it Tom dwan and Phil iy and Garett right there in Legend's"
hcl_ivey_dwan_garrett_dense_019,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=4736s,4736,4946,needs_manual_verification,it up here with we 104 off where you going to call with how many days you guys two the second can I get drinks can I get drinks I haven't been here in years there's one for Lucky he's going to Bluff four takes it [Applause] down L well not with me though I don't know I don't think so not I mean three different trips three or four days each in not like okay I likeed it was fun game that was like a game that was a
hcl_ivey_dwan_garrett_dense_020,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=4836s,4836,5046,needs_manual_verification,out Phil's going to check call here with the seven but Chris just got the best [Applause] Marcus his wife a couple times here really cool I think she like runs Larry Larry's wife [Applause] yeah Eli 800 to call I get half the M looks like a cool 200k right to Phil's left on the tray just a backup he's got
hcl_ivey_dwan_garrett_dense_021,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=4960s,4960,5170,needs_manual_verification,[Applause] luck Chris going to three bet here out of the line East Queen off Dylan's going to defend this shirt Nic too pretty nice one ni nice swap here for 86 I don't think chrish is going to go anywhere here if Dylan bets 86 open ended the back door Diamond draw yeah I believe he'll slow this that's it 6000 CH will float this hopefully get a good [Applause] turn we've seen Dylan use over bet sizing of a turn so see what comes out here oh oh turn is a and that's a big combo draw here for
hcl_ivey_dwan_garrett_dense_022,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=5087s,5087,5297,needs_manual_verification,the money here yeah so I think this is a call and actually Chris is leaving 22 24 25 left Chris is leaving some money on the table Yeah Dylan's going to call and he's going to just hold the river if misses but if he makes it he's going to get it all he's got 15 outs here and he just Whi all in yeah he's going all in F so chish there wins a big one but he actually left money on the table Mick and I talk about that a lot on Crush turn you don't want to raise to an amount where you're committed any
hcl_ivey_dwan_garrett_dense_023,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=5196s,5196,5406,needs_manual_verification,"that flop and Lucky's going to bet 1,200 here with this openend straight draw and he has overcards as well so 5600 and there's the king so the nuts here for Lucky 15,000 I was going to say he loves to bomb got theuts 15,000 here 3x at the end Ivy just going to quickly [Applause] release No I know but I'm saying like why would you want I don't know if even Ivy had better flop of if luy was going anywhere well Bart we're at 15,000 not too long in here I think we're going to hit it some hit that li"
hcl_ivey_dwan_garrett_dense_024,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=5360s,5360,5570,needs_manual_verification,"right poker Gods let's see an ace with some hearts so 116 here to the Flop well there's an ace they gave us the ace there's an ace so both players here with top pair Chris with the King of Diamonds here too iy with a couple back doors possibility running some straights here comes the BET 7,000 7,000 here see how much value Chris can extract Diamond here on the turn gives chrish the nut flush draw what a great turn for Chris Chris is not going to bet he's going to check check behind and there's t"
hcl_ivey_dwan_garrett_dense_025,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=5523s,5523,5733,needs_manual_verification,betting and took it back and here's a raise by the same hand well excuse me um kish's bet with Queen five lucky is raised with queen8 and Dylan now it's over to the other queen8 so Queen five bets queen8 raises this is a limp pot so anybody can have 910 here too it's not a raise pot trer and check raise three bet here by Dylan with the top and bottom now Dylan can make back to a clubs here too so same hand and now it will get chopped up if it gets The
hcl_ivey_dwan_garrett_dense_026,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=5693s,5693,5903,needs_manual_verification,that run out Garrett going to raise it up with Ace Jack and dur is going to get in there from out of position with The Gap suited connector so 75 a jack and jack 10 Lucky's the one that's swapped open ended here but Garrett here of course with the gutter to a [Applause] 10 5K up see your chip please thank [Applause]
hcl_ivey_dwan_garrett_dense_027,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=5799s,5799,6009,needs_manual_verification,"me a little here it is I've been here and he's going to put him all in that's a 100K bet wow making yeah straight lucky over hands but that was a 100K bet there that stack of chocolate got a flush I get 100K for bery and bery say no so luy 119,000 now Garrett's a total Class Act and of course lucky has every right to see his hand but in poker etiquette when you say you're good just etiquette not usually just take the pot you one of those broke one of the experi wants that information let me Garr"
hcl_ivey_dwan_garrett_dense_028,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=5919s,5919,6129,needs_manual_verification,River I'm calling off I don't care I was Raising all in anyway I was call I was Raising all [Applause] in it's literally 190 40090 no uh C 190 that's more than I expected that I finally got one what you what you have that straight A [Applause] FL yeah oh so lucky comes back basically to even you played this before not off who you would expect the
hcl_ivey_dwan_garrett_dense_029,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=6059s,6059,6269,needs_manual_verification,"having de oh you have six dead so there's the straddle 800 okay I'll do so I's going to put up the live the live straddle to come back in we talked about that that do that he missed the blind so he's going to go, 1600 cut off straddle where am I here no that's a so there already it comes like this I've only ever seen that yeah and because we're playing 800 mandatory I comes in for 16 posting dead and Garrett's going to raise it up here to 32 and IV's going to get a price here so he's going to ca"
hcl_ivey_dwan_garrett_dense_030,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=6181s,6181,6391,needs_manual_verification,"Garrett bets 20 Ivy folds you can see those stacks of chocolates 300,000 in chocolates for Garrett another maybe 50,000 in green so he's probably got right around [Applause] 400,000 so if you're ever playing a poker game depending on where you play sometimes it's allowed that if you miss the blinds you come in with the straddle that's what we saw 1,600 in that hand in the cut [Applause] off no I was the 800 last last hand I know but um he just strd when it comes back around I straddled no I know"
hcl_ivey_dwan_garrett_dense_031,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=6277s,6277,6487,needs_manual_verification,"confused never mind 1000 we're on a double straddle round right now that's why that was I know that I was confused so dur flops a straight draw here Eli with a seven 4,000 Tom dwan going to raise it up with the Draw d Eli not going [Applause] anywhere turns a nine that's going to give dwan the best hand here [Applause] anyways 7,000 he's going to continue to fire here he'll take it down have a funny St this morning walking up uh getting hard my neighbor says to me uh where you going and he's a"
hcl_ivey_dwan_garrett_dense_032,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=6402s,6402,6612,needs_manual_verification,blind and the straddle is in the effective cut off Queen of Hearts going to raise it up at the end of the day you 100 so confused also with a was I not calling a straddle you absolutely 4000 oh okay okay okay how did he end up straddling twice he didn't straddle he raced oh okay he raced well then where's the straddle it straddles here because he he bought it and they came around got it a little bit of confusion when iy bought that button I think berki would not have completed there thought he w
hcl_ivey_dwan_garrett_dense_033,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=6526s,6526,6736,needs_manual_verification,"39,000 come all in all in there's the All In dwan's going to hope he's not up against a set of fives twice doesn't matter and we'll chop it up yeah it doesn't [Applause] was collection uh they do it once every 30 minutes for the drop it's going to be 23 so dur is going to have to pay the collection here positive 230 and we get a lot of questions about oh these players aren't tipping the dealers that is worked into"
hcl_ivey_dwan_garrett_dense_034,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=6667s,6667,6877,needs_manual_verification,welcome 1 D's got top pair here he checks it Luck's going to bet with a gut here actually doesn't have a gut shot he's got a nine 22 dur in the lead here it's a nine against a 10 but lucky is going to continue to fire here 2200 so you can see that Tom dwan [Applause] 94% most likely this is going to go check [Applause] check
hcl_ivey_dwan_garrett_dense_035,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=6777s,6777,6987,needs_manual_verification,know that yeah he still get to work though D here going to raise with five Buton over top of Li Idol best player is the center fielder I don't even know his name he's actually a stud he hit like 330 how about a set of fives raising me I don't bother remember his name next [Applause] see if Lucky gets involved here with the wheel draw he [Applause] does n [Applause]
hcl_ivey_dwan_garrett_dense_036,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=6913s,6913,7123,needs_manual_verification,"we could see some Garrett get some action here and it goes call call onek call can I get another one and uh guy like Garrett is not in these spots so frequently where so much limping and coming out of into a pot with a random hand [Applause] almost that'ss 5,000 now on the turn with the straight dir giving him a [Applause] look [Applause] you play hotop"
hcl_ivey_dwan_garrett_dense_037,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=7020s,7020,7230,needs_manual_verification,yeah so Berk's going to bring in here for a raise with nine Dylan going to three back king queen [Applause] off ber here is going to get involved he's going to defend I lost 15 in the game with him Bob you I I was just dunking on Dylan has flopped top two probably not going to get a ton of action here though 65 6500 yep Matt's just going to release it I wanted to ask you a question end of October like about that whole thing cuz I've talked about this many times where lucky wanted to ask to see G
hcl_ivey_dwan_garrett_dense_038,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=7153s,7153,7363,needs_manual_verification,hand if you call probably cost me Mone man got a headache F in this teeth you want drink this yeah at least you still have could drink you want it no that's actually what I thought when you said I can see [Applause] option don't that [Applause] up
hcl_ivey_dwan_garrett_dense_039,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=7252s,7252,7462,needs_manual_verification,this one together here this can be a real tough call but with a player like lucky he may just make it he nice call there by chis you got it then mock your hand I want to see what you got okay there we go again yes there we go again the other way it's the reverse the [Applause] etiquette sorry thank you appreciate thanks thank you thank you so so there chish is basically like okay I'm not going to ask to see your hand but you're going to have to muck it or show it if you want to see my hand k r i
hcl_ivey_dwan_garrett_dense_040,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=7358s,7358,7568,needs_manual_verification,[Applause] playus gam Chris is going to call next here big you think yeah so Garrett Bets with the over gets called by chish playing this all day every day next week every what every day next week they put play real how big 36 put 200 150 C start just that's how they start but you know by the end of the week it'll be five and 10 or something probably no Liu no no bedi no limonce um Pot Limit Tri draw Raz um Pot Limit r or something no just
hcl_ivey_dwan_garrett_dense_041,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=7457s,7457,7667,needs_manual_verification,cheap sometimes as W as there W hops in sometimes lucky did not turn his hand into a bluff there maybe a spot he could have two dece games you got to wear a mask yeah out of all the best St would time maybe they make you wear B they call the camera every once in a while and then they just don't pay just pull it down did you get a vaccine H did you get [Applause] really you're getting old could get much sleep I went to play um last oh really big big is
hcl_ivey_dwan_garrett_dense_042,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=7555s,7555,7765,needs_manual_verification,"about quickly calls so if we get an ace here on the Flop we can see some [Applause] fireworks [Applause] 8,000 and I don't think Dylan's going to continue here no so D's going to take it down and Tom BLS up a quick little 15K or something like that Tom I heard you don't Bluff like you used to [Applause]"
hcl_ivey_dwan_garrett_dense_043,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=7660s,7660,7870,needs_manual_verification,"button I'll tell you king jack off is a trouble hand uh out of position I'd like to see Chris get rid of it upstairs down here all the way around I think far new I never over he is dominated here I saw like must right before but he out flops him well I guess he got lucky did indeed 5,000 in a [Applause] call diamonds here on the turn this gets better berky doesn't have a diamond [Applause]"
hcl_ivey_dwan_garrett_dense_044,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=7915s,7915,8125,needs_manual_verification,"tournament I might call this is a tournament ship so uh in France most of the cash ship are these uh ceramic chips made by B&amp;G these are clay frish having another good day can we get the USC it's got the top hat from cane on top where you can see yep up 115,000 so if you look at the edge you'll see cane going through it oh yeah um well like we talked about G started with 100 and we said in no time it be at 4 500,000 if that if at a minimum"
hcl_ivey_dwan_garrett_dense_045,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=8014s,8014,8224,needs_manual_verification,it comes out oh well look at Garrett here thinking he's going to call here with King and lucky over High I mean it's 777 on the board that's overalls something yep that's a good Barrel card here for Dylan he's used it pretty well he good Barrel cards he's wrapping uh High cards he actually picks up a flush draw which is good right now you don't think about it when there's trips on board but if you were to hit a flush but this should probably just do it here this guy with a bless me to have a sev
hcl_ivey_dwan_garrett_dense_046,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=8143s,8143,8353,needs_manual_verification,check back a sign and just folds on a pair board interesting the new Tom dwan Tom dwan [Applause] 2.0s yeah but even like outside of the game like before and after the game like yeah everything it's like a [Applause] super freaking leg what' you say Harry car I don't even know who that is up like back he the best voice Garr here with a couple
hcl_ivey_dwan_garrett_dense_047,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=8237s,8237,8447,needs_manual_verification,"out a character that expert value raises a show and it's incredible that sounds really good really small bat he is going race don't tell me he's going to get paid maybe if he had made it just a tad smaller I was expecting him to go maybe 4,000 or something like thaten seen that is [Applause] good no in the '90s they had like awesome team and they had like a cheating scandal where like they were shaving points oh yeah yeah I saw this was on Netflix like dirty money or whatever I haven't seen it y"
hcl_ivey_dwan_garrett_dense_048,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=8329s,8329,8539,needs_manual_verification,"wow we're going to get a dead we're going to get a cold call in between here from Dylan so this is just four Bet City Ray call three bet call from Dylan more enticing for him to squeeze the pot now I mean dur oh well he's going to forb here [Applause] seconds raise it up 23,000 there it is 23,000 Dylan even said I'm going to call to and dice you to a before backat D's got a real hand here though is he going to shove I don't think so what's he thinking well this is why you can't you"
hcl_ivey_dwan_garrett_dense_049,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=8429s,8429,8639,needs_manual_verification,"$232,000 flip oh my God what a sick River a sick [Applause] shove run it once and Phil just eating a sandwi was there wouldn't know what the hell just happened one 11 wow eight we you know we didn't really see Dylan get too out of line but yesterday I just think that he was thinking it was the old Tom D know I don't know I I do know this and I don't know if this is really off base or not but the first day I was listening to some of the uh talk before the game even started we're all talking every"
hcl_ivey_dwan_garrett_dense_050,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=8597s,8597,8807,needs_manual_verification,to use my brain at all and Dylan's used a lot of over sort ofs on the turn so this would be interesting on the it doesn't feel like the person's talking they need to invest more in the you don't think that has a lot of aceing in here think especially for English the market com but it's so hard though to get the nuances of someone who's kind of acting and saying something in language well I feel like they don't the people dubbing are just transl like they're not they're not acting cuz you don't y
hcl_ivey_dwan_garrett_dense_051,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=8704s,8704,8914,needs_manual_verification,"anybody call with some eight King eight Jack eight maybe not Jack eight King eight for sure guys really quick if you like what you see smash the like button hit that button yep we're up to about 177,000 here we want to get over 20 for the night we did 195 got Tom dwan we got Phil Ivy here playing together at same table Matt bery Garrett what a sick lineup and this sick lineup is brought to you by Hustler Casino yeah we want to thank the wp for bringing these guys"
hcl_ivey_dwan_garrett_dense_052,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=8804s,8804,9014,needs_manual_verification,with some hands that I think some of the other Pros would fold out here he's going to make the call with the 7 five of clubs here out of the small blind let's see if Dr Eli here might be able to win this one with the betat Garrett also calls with the Jack [Applause] n yeah Eli cats and takes it down yeah there you [Applause] so we got five more hours here tonight love it they fly by y with this game
hcl_ivey_dwan_garrett_dense_053,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=8897s,8897,9107,needs_manual_verification,pot and Phil makes a flush yep we going to check it on the turn here still a whole lot of nothing though for other people he checks again checks again have a FL well he had four other players he was dependent on someone that put a few bucks in there I guess I feel like if Dylan was at the table right now he might have just said to fil well played well played like that type of needle
hcl_ivey_dwan_garrett_dense_054,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=8988s,8988,9198,needs_manual_verification,call really nice flop for Doctor yep 1073 couple diamonds lucky here with a gutter to a six how about just ripping it in well he only got [Applause] 28k I said you can oh sorry sorry buddy we got got a bu over ni what do you have go shot cool
hcl_ivey_dwan_garrett_dense_055,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=9095s,9095,9305,needs_manual_verification,nice hearts on the river good play like 18 holes at night it's pretty cool yeah Paul start golf yet or no no I'm working on that [Applause] 32.3 million tournament earnings and what could have been for him in 2003 he didn't get that bad beat against Money Maker but then again we might not be here that's if money had that's right he was an ingal part of Poker yeah and
hcl_ivey_dwan_garrett_dense_056,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=9245s,9245,9455,needs_manual_verification,60 we going for 800 here so we have a straddle someone's poos to dead has raised blind what else are we doing here we would have know the story I'm reading about it on the front Pig bspn I'm got you got I swear iwear the game recap includes you in it so tell tell us what happened come on I don't know you that that was my boy at game so tell us about your the table now taking another shot aty the information he he was Sports died a littleit player as far as I know why I'm asking the reports is th
hcl_ivey_dwan_garrett_dense_057,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=9424s,9424,9634,needs_manual_verification,or something right yeah it was weird that they did it that if you bet it it was only you could only win if they knock if someone got knocked out [Applause] yeah million who made 100 he made 100 I was gonna say cuz the other Woodley or whatever that was like a nothing fight aim fight I'm saying it was like a nothing I assume no money fight I mean I think Jake made a good amount of money it was Woodley's biggest payday it was seven figures for
hcl_ivey_dwan_garrett_dense_058,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=9584s,9584,9794,needs_manual_verification,"five bery now picks up a gutter but when two people call yeah he's going to take a card 3,000 Lu he going to put a little value B out here verbally Nick too even before he put chips and L and uh Dr Eli's going to call with ace high oh give them the 10 no no 10 give them the 10 10 over there I know you had something this thin it's not good for [Applause] you always cost me money no I I you have"
hcl_ivey_dwan_garrett_dense_059,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=9718s,9718,9928,needs_manual_verification,with a couple sevens looks like Garrett's got going to call [Applause] here I know Dylan wants to get involved getting a price but see how far he goes now he's not going hit ball with Queen three squeezing [Applause] again and there is a set for Garrett dwan probably not going to lose much but lucky with a nine might lose some but dur is going to see bet so it's interesting to see how Garrett's going to play this 2500 Garrett with a set look like he's just going to
hcl_ivey_dwan_garrett_dense_060,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=9825s,9825,10035,needs_manual_verification,triple barrel against lucky yes with AI lucky River to straight yeah Garrett had that look he asked for see his chips for the second time and he just he had that look in his eye yeah I've been playing poker for over half my adult life which is quite a lot given I'm 35 uh and I started the same way I think quite a lot of good players started which was watching Chris Money Maker just make it happen in 2003 and so back then I think I was like a junior in high school just played home games with my f
hcl_ivey_dwan_garrett_dense_061,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=10014s,10014,10224,needs_manual_verification,you Dr Eli here with Ace King and dur going to call with King Jack who look at this float here from dur King Jack no Spade Eli's in the lead here with Ace King with the Ace of Spades [Applause] and I assume if this goes check check dur is planning on bluffing but Eli's not going to give him a chance power poker there Y for the [Applause]
hcl_ivey_dwan_garrett_dense_062,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=10110s,10110,10320,needs_manual_verification,"once again a limped pot and Garrett's got that look he's in the straddle looks like he's going to raise it up 7,000 7,000 Wow 85 off the Eli pretty legit hand he had limped in with Queen T of clubs and he's just just going to fold wonder if I is Ivy going to get involved here with dece Deuce [Applause] nope why you this I want to see the put [Applause] 620000 button moves over here to Dylan again we're playing 200 200 400 with the 200 big blind ante and we've got a round of straddles going on so"
hcl_ivey_dwan_garrett_dense_063,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=10204s,10204,10414,needs_manual_verification,"Wonder Garrett checks the Flop and now he turns to pair here 30,000 and he's going to get raised that little check on the Flop he's induced a ra timing timing 7K and Lu's going to turn his hand into a bluff and go to 30,000 and you know Garrett's not going anywhere here nowhere but what's interesting is is that Lu's got to realize he's going to probably have to go off the river right if he gets called no [Applause] shy there's the call 75,000 here yeah this is ballooned up we could see some"
hcl_ivey_dwan_garrett_dense_064,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=10363s,10363,10573,needs_manual_verification,"effective Phil's just going to just going to call here with King so 52,000 to the Flop I think that's a scary board here for both players Queen Jack eight couple clubs Jared has a gutter here does have check Ivy checks again here ni great wow what an amazing shot right there check check again river is a seven let's see if iy puts in a value bet"
hcl_ivey_dwan_garrett_dense_065,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=10460s,10460,10670,needs_manual_verification,[Applause] flop both players probably not super [Applause] ecstatic not the joint
